220 21.2 -4.0 85.0 0 0.0 18.1 69.7 485.0 50.2 21.0 0
221 21.2 -4.0 85.0 0 0.0 18.1 69.7 485.1 50.4 21.0 0
222 21.2 -4.0 84.0 0 0.0 18.0 69.7 485.2 50.7 21.0 0
223 21.2 -4.0 84.0 0 0.0 18.0 69.7 485.3 50.9 21.0 0
224 21.2 -4.0 84.0 0 0.0 17.9 69.7 485.4 51.2 21.0 0
225 21.2 -4.0 84.0 0 0.0 17.9 69.7 485.6 51.4 21.0 0
226 21.2 -4.0 84.0 0 0.0 17.9 69.7 485.7 51.7 21.0 0
227 21.2 -4.0 83.0 0 0.0 17.9 69.7 485.8 51.9 21.0 0
228 21.2 -4.0 83.0 0 0.0 17.8 69.7 485.9 52.2 21.0 0
229 21.2 -4.0 83.0 0 0.0 17.8 69.7 486.0 52.4 21.0 0
230 21.2 -4.0 83.0 0 0.0 17.8 69.7 486.1 52.7 21.0 0
231 21.2 -4.0 83.0 0 0.0 17.7 69.7 486.2 52.9 21.0 0
232 21.2 -4.0 82.0 0 0.0 17.7 69.7 486.3 53.2 21.0 0
233 21.2 -4.0 82.0 0 0.0 17.7 69.7 486.4 53.4 21.0 0
234 21.2 -4.0 82.0 0 0.0 17.7 69.6 486.5 53.7 21.0 0
235 21.2 -4.0 82.0 0 0.0 17.7 69.6 486.6 53.9 21.0 0
236 21.2 -4.0 82.0 0 0.0 17.6 69.6 486.7 54.2 21.0 0
237 21.1 -4.0 81.0 0 0.0 17.6 69.6 486.8 54.4 21.0 0
238 21.1 -4.0 81.0 0 0.0 17.6 69.6 486.9 54.6 21.0 0
239 21.1 -4.0 81.0 0 0.0 17.6 69.6 487.0 54.9 21.0 0
240 21.1 -4.0 81.0 0 0.0 17.6 69.6 487.1 55.1 21.0 0
241 21.1 -4.0 81.0 0 0.0 17.6 66.0 487.2 55.4 21.0 0
242 21.1 -4.0 81.0 0 0.0 17.5 66.0 487.3 55.6 21.0 0
243 21.1 -4.0 81.0 0 0.0 17.5 66.0 487.4 55.9 21.0 0
244 21.1 -4.0 81.0 0 0.0 17.5 66.0 487.5 56.1 21.0 0
245 21.0 -4.0 81.0 0 0.0 17.5 66.0 487.6 56.3 21.0 0
246 21.0 -4.0 80.0 0 0.0 17.5 66.0 487.7 56.6 21.0 0
247 21.0 -4.0 81.0 0 0.0 17.4 66.1 487.8 56.8 21.0 0
248 21.0 -4.0 81.0 0 0.0 17.4 66.1 487.8 57.1 21.0 0
249 21.0 -4.0 81.0 0 0.0 17.4 66.1 487.9 57.3 21.0 0
250 21.0 -4.0 81.0 0 0.0 17.4 66.1 488.0 57.6 21.0 0
251 21.0 -4.0 81.0 0 0.0 17.4 66.1 488.1 57.8 21.0 0
252 21.0 -4.0 81.0 0 0.0 17.3 66.1 488.2 58.0 21.0 0
253 21.0 -4.0 81.0 0 0.0 17.3 66.1 488.3 58.3 21.0 0
254 20.9 -4.0 81.0 0 0.0 17.3 66.1 488.4 58.5 21.0 0
255 20.9 -4.0 81.0 0 0.0 17.3 66.1 488.4 58.8 21.0 0
256 20.9 -4.0 81.0 0 0.0 17.3 66.2 488.5 59.0 21.0 0
257 20.9 -4.0 81.0 0 0.0 17.2 66.2 488.6 59.3 21.0 0
258 20.9 -4.0 81.0 0 0.0 17.2 66.2 488.7 59.5 21.0 0
259 20.9 -4.0 81.0 0 0.0 17.2 66.2 488.8 59.7 21.0 0
260 20.9 -4.0 81.0 0 0.0 17.2 66.2 488.8 60.0 21.0 0
261 20.9 -4.0 81.0 0 0.0 17.1 66.2 488.9 60.2 21.0 0
262 20.9 -4.0 81.0 0 0.0 17.1 66.2 489.0 60.5 21.0 0
263 20.9 -4.0 81.0 0 0.0 17.1 66.2 489.1 60.7 21.0 0
264 20.9 -4.0 82.0 0 0.0 17.1 66.2 489.2 61.0 21.0 0
265 20.9 -4.0 82.0 0 0.0 17.1 66.2 489.2 61.2 21.0 0
266 20.9 -4.0 82.0 0 0.0 17.0 66.2 489.3 61.4 21.0 0
267 20.9 -4.0 82.0 0 0.0 17.0 66.3 489.4 61.7 21.0 0
268 20.9 -4.0 82.0 0 0.0 17.0 66.3 489.5 61.9 21.0 0
269 20.9 -4.0 82.0 0 0.0 17.0 66.3 489.5 62.2 21.0 0
270 20.9 -4.0 82.0 0 0.0 16.9 66.3 489.6 62.4 21.0 0
271 20.9 -4.0 82.0 0 0.0 16.9 66.3 489.7 62.7 21.0 0
